Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 30-34, male",SP.POP.3034.MA,Azerbaijan,AZE,159744,167871,171122,171282,171420,173297,176108,181428,186863,188203,182893,172876,156597,137773,122209,113426,110434,113658,121769,132183,143104,155582,170049,186621,205000,224313,243817,262526,279527,294413,303586,314785,325865,335600,341390,342194,339118,331960,323214,315651,310388,305576,302602,301072,300409,300494,301145,303348,311070,322462,334856,348559,364924,382562,399889,415824,429357,441617,451995,460000,465000,468000,468000,464000,457000,448000,435000,420000,404000,388000,374000,362000,352000,344000,339000,337000,337000,340000,346000,355000,368000,385000,406000,427000,444000,453000,455000,450000,438000,426000,414000
"Population ages 30-34, male",SP.POP.3034.MA,"Bahamas, The",BHS,3296,3444,3594,3758,3961,4223,4551,4963,5419,5824,6125,6165,6118,6070,6109,6275,6297,6361,6460,6569,6691,6983,7257,7529,7839,8202,8568,8981,9443,9941,10467,11022,11585,12090,12450,12621,12621,12433,12142,11891,11761,12043,12304,12376,12290,12251,12671,13030,13133,13007,12869,13112,13613,14249,14827,15246,15509,15608,15617,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,16000,16000,15000,15000,14000,14000,14000,14000,14000,14000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
"Population ages 30-34, male",SP.POP.3034.MA,Bahrain,BHR,7322,7344,7391,7404,7401,7487,7738,7887,7901,7821,7741,8069,8585,9245,10015,10913,12136,13677,15617,18047,20972,24228,27154,29367,30795,31719,32347,33704,35604,37784,40072,39759,39729,40175,41172,42691,42163,41911,42165,43097,44807,47024,49654,52954,57342,63205,70081,79304,90323,102081,113639,116772,119327,122190,126148,132087,140049,152542,169044,187000,203000,196000,186000,176000,170000,169000,163000,161000,163000,167000,172000,171000,169000,168000,168000,170000,166000,163000,161000,161000,162000,160000,159000,159000,161000,164000,161000,159000,156000,153000,151000
"Population ages 30-34, male",SP.POP.3034.MA,Bangladesh,BGD,1617649,1654946,1699023,1747661,1797434,1846158,1893395,1940615,1985225,2025292,2059956,2101359,2141495,2183635,2228380,2272605,2281611,2284905,2273913,2242578,2194087,2176134,2153100,2140459,2165040,2243992,2355403,2519243,2720824,2937943,3156027,3378110,3603970,3826401,4037007,4230155,4398629,4550058,4684563,4802400,4903573,4981310,5040474,5093373,5158002,5244587,5340470,5458718,5593076,5728186,5851984,5984860,6109545,6226125,6333492,6428709,6511424,6580582,6640601,6698000,6753000,6815000,6876000,6939000,7005000,7072000,7144000,7218000,7289000,7354000,7407000,7454000,7491000,7514000,7515000,7490000,7444000,7373000,7285000,7197000,7118000,7053000,6996000,6947000,6902000,6856000,6817000,6780000,6743000,6703000,6655000
"Population ages 30-34, male",SP.POP.3034.MA,Barbados,BRB,5600,5467,5305,5123,4949,4804,4761,4784,4840,4882,4881,5087,5244,5377,5562,5809,6008,6387,6919,7503,8032,8502,8889,9223,9569,9964,10339,10751,11171,11559,11888,12111,12258,12312,12263,12107,11849,11498,11109,10749,10457,10401,10414,10452,10451,10381,10239,10040,9818,9623,9483,9393,9359,9354,9337,9270,9159,9005,8837,8700,8600,8500,8500,8500,8500,8500,8500,8400,8300,8300,8300,8300,8400,8400,8500,8500,8500,8500,8400,8400,8300,8300,8300,8200,8200,8200,8100,8100,8000,8000,7900
"Population ages 30-34, male",SP.POP.3034.MA,Belarus,BLR,326226,333955,336055,334824,334066,336015,341221,349779,358109,360322,353023,338347,314726,287690,265746,253969,248161,255632,274418,297501,318805,333588,344803,354232,364692,377360,390354,404629,417229,427553,433651,434392,433212,429181,420436,407623,392525,374626,357513,345192,338285,332288,330580,331919,334008,335156,335019,334966,335460,337635,341806,346910,353765,362048,370883,379400,386476,392507,396344,396000,391000,381000,367000,349000,330000,311000,293000,276000,260000,246000,236000,228000,224000,222000,223000,226000,231000,237000,245000,253000,261000,270000,278000,285000,291000,294000,295000,294000,291000,287000,283000
"Population ages 30-34, male",SP.POP.3034.MA,Belgium,BEL,332206,325405,321420,320295,319743,317951,314416,310726,306648,302183,297124,291992,286556,282112,282106,288230,299232,316461,336636,354510,366934,373464,374497,372401,370898,372352,374810,379370,385956,392533,397838,403108,408263,412567,414964,414892,411879,406711,399744,392258,385033,378515,372541,366599,361029,356613,355023,354947,356179,358387,361738,364627,365366,365547,365335,365453,366238,366748,367738,370000,373000,374000,376000,377000,378000,376000,372000,366000,360000,353000,349000,345000,343000,343000,344000,345000,348000,353000,357000,362000,365000,367000,368000,369000,369000,369000,370000,371000,372000,372000,372000
"Population ages 30-34, male",SP.POP.3034.MA,Belize,BLZ,2738,2744,2726,2691,2667,2663,2696,2751,2816,2864,2887,2838,2753,2652,2575,2541,2690,2862,3041,3200,3317,3486,3662,3852,4061,4298,4573,4855,5148,5458,5787,6205,6670,7144,7544,7784,7759,7765,7905,8256,8801,9418,10055,10648,11136,11483,11355,11172,11024,10989,11082,11444,11881,12380,12900,13422,13900,14378,14862,15000,16000,16000,17000,17000,18000,18000,19000,19000,19000,20000,20000,20000,20000,21000,21000,21000,21000,20000,20000,20000,20000,20000,20000,20000,20000,21000,21000,21000,21000,21000,22000
"Population ages 30-34, male",SP.POP.3034.MA,Benin,BEN,66434,66848,67401,68128,69092,70312,71487,72884,74569,76649,79149,81862,85142,88528,91321,93135,93935,93799,93401,93797,95596,98505,102836,108053,113294,118033,122135,125920,129657,133803,138618,144328,150801,157859,165236,172735,179166,185712,192358,199092,205911,212818,219944,227341,235099,243245,250612,258229,266115,274275,282713,291564,300877,310623,320768,331296,342355,353903,365970,379000,392000,406000,420000,435000,450000,465000,480000,495000,511000,526000,542000,557000,572000,588000,604000,621000,639000,657000,676000,695000,714000,732000,751000,769000,788000,806000,823000,841000,858000,875000,893000
"Population ages 30-34, male",SP.POP.3034.MA,Bhutan,BTN,7909,8090,8300,8536,8787,9047,9296,9568,9869,10204,10575,10915,11298,11727,12213,12757,13241,13796,14362,14852,15210,15229,15101,14916,14808,14852,15027,15344,15734,16090,16355,16383,16267,16053,15889,15942,16452,17259,18242,19212,20049,21117,21938,22523,23121,24009,25160,26626,28319,30140,32050,33887,35856,37763,39326,40404,40953,40959,40591,40000,40000,39000,39000,38000,38000,37000,37000,36000,36000,35000,35000,34000,34000,33000,33000,33000,33000,33000,33000,33000,33000,33000,32000,32000,32000,31000,31000,31000,31000,31000,31000
"Population ages 30-34, male",SP.POP.3034.MA,Bolivia,BOL,114762,116639,117911,118820,119789,121070,122153,123478,125315,128058,131890,136497,142441,148932,154773,159263,162173,163713,164758,166738,170461,175351,181954,189394,196304,201867,206301,209640,212289,214967,218111,222019,226397,231171,236206,241396,247017,253018,259365,266041,273027,280348,288031,296098,304621,313599,323335,333531,343898,354029,363634,373066,382122,390722,398783,406248,413575,420281,426629,433000,440000,447000,454000,462000,470000,477000,486000,494000,502000,510000,516000,522000,527000,531000,535000,538000,541000,543000,545000,547000,548000,549000,550000,550000,551000,553000,556000,560000,564000,569000,572000
"Population ages 30-34, male",SP.POP.3034.MA,Bosnia and Herzegovina,BIH,125869,132192,136196,138640,140806,143408,146380,149906,152469,151746,146560,139768,128899,116822,107858,104314,106267,113883,125330,137343,147668,156926,164952,171866,178161,184060,188776,192425,194748,195533,194641,191939,187377,181199,173669,165162,158560,151398,144314,138449,134519,132921,133596,135672,137691,138736,139104,138432,137018,135462,134093,132114,129882,127388,124664,121811,120799,120098,119553,119000,118000,117000,115000,114000,113000,112000,112000,112000,112000,112000,109000,105000,99000,92000,86000,81000,79000,78000,78000,79000,79000,78000,77000,75000,74000,73000,72000,72000,72000,72000,71000
"Population ages 30-34, male",SP.POP.3034.MA,Botswana,BWA,12868,12920,13145,13479,13820,14102,14499,14884,15263,15651,16055,16580,17174,17812,18447,19061,19716,20338,21080,22170,23734,25532,27778,30261,32665,34799,36678,38366,39884,41305,42675,43939,45110,46279,47552,48998,50061,51388,52968,54766,56776,58421,60286,62463,65059,68133,71470,75150,79061,83004,86784,90021,93021,95714,98007,99869,101211,102088,102620,103000,104000,104000,105000,105000,106000,106000,106000,107000,107000,107000,107000,108000,108000,108000,108000,109000,110000,112000,114000,116000,118000,121000,124000,127000,130000,132000,133000,134000,134000,134000,134000
"Population ages 30-34, male",SP.POP.3034.MA,Brazil,BRA,2406112,2445816,2465390,2478242,2505534,2559390,2629702,2730311,2845506,2949948,3029338,3087144,3121667,3149200,3195432,3275436,3381803,3517589,3675929,3844704,4015680,4183498,4357938,4533754,4705106,4868972,5020069,5161837,5300106,5445061,5602421,5775776,5958167,6139164,6301815,6435430,6537884,6614115,6671770,6723357,6777835,6829420,6885291,6951873,7038698,7151543,7298168,7467629,7653206,7843965,8030437,8215080,8395117,8557682,8684393,8764222,8796745,8785552,8742253,8687000,8634000,8589000,8542000,8500000,8472000,8459000,8469000,8499000,8534000,8546000,8520000,8466000,8377000,8262000,8135000,8006000,7877000,7744000,7614000,7503000,7419000,7367000,7344000,7338000,7329000,7302000,7267000,7217000,7155000,7088000,7021000
"Population ages 30-34, male",SP.POP.3034.MA,Brunei Darussalam,BRN,2999,3112,3223,3340,3463,3598,3724,3869,4034,4214,4398,4558,4725,4904,5095,5293,5384,5634,6108,6833,7780,8481,9204,9913,10564,11134,11773,12415,13059,13698,14341,14456,14402,14190,13967,13926,14335,14883,15445,15974,16558,16877,17289,17732,18134,18516,18590,18604,18617,18704,18930,19345,19753,20129,20432,20635,20709,20714,20630,20000,20000,20000,19000,19000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,17000,17000,17000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
"Population ages 30-34, male",SP.POP.3034.MA,Bulgaria,BGR,333341,332555,333074,333857,332920,328664,321759,312564,302772,294215,287492,282331,278737,277693,280197,285588,294328,306934,319470,329698,336340,339322,338162,334167,329795,325826,322597,320424,318394,312077,303377,296323,289485,284096,280812,278145,277123,276013,274840,274490,275363,273905,273280,277343,281609,285212,287698,289472,289853,288287,284414,278829,271371,263129,256015,251099,249109,249452,250722,250000,247000,241000,232000,221000,210000,198000,186000,175000,164000,155000,149000,145000,145000,146000,149000,152000,156000,160000,165000,168000,170000,170000,168000,165000,162000,159000,157000,156000,155000,153000,152000
"Population ages 30-34, male",SP.POP.3034.MA,Burkina Faso,BFA,153960,153058,152355,151915,151848,152197,153322,154927,156911,159157,161546,163970,166670,169440,171995,174152,175943,177350,178522,179707,181034,182926,185132,187764,191030,195064,200821,207600,215077,222779,230402,238687,247004,255522,264539,274174,284338,295315,306781,318242,329415,340275,351062,362315,374879,389184,404758,422126,440764,459902,478991,497908,517175,536417,555191,573258,591206,608477,625602,643000,662000,683000,704000,727000,751000,776000,802000,829000,858000,887000,918000,951000,985000,1019000,1055000,1092000,1131000,1171000,1211000,1249000,1287000,1323000,1357000,1390000,1422000,1454000,1487000,1520000,1553000,1586000,1618000
"Population ages 30-34, male",SP.POP.3034.MA,Burundi,BDI,84603,85848,87025,88232,89612,91200,92345,93754,95227,96522,97533,97081,96404,95589,94724,93927,94368,95192,97033,100786,106876,113553,122324,132215,141773,150110,157027,163007,168210,172877,176966,176606,175018,172241,168407,163734,160894,157763,154604,151526,148487,150605,153458,157662,164307,173993,186177,201253,218346,235818,252320,265376,278063,290588,303410,316788,331227,346064,361080,376000,391000,404000,417000,430000,441000,451000,458000,464000,470000,476000,484000,494000,505000,518000,535000,555000,579000,606000,635000,665000,695000,723000,750000,776000,802000,827000,852000,877000,900000,923000,943000
"Population ages 30-34, male",SP.POP.3034.MA,Cabo Verde,CPV,5860,6077,6157,6158,6186,6287,6389,6568,6744,6789,6647,6321,5808,5193,4587,4073,3715,3446,3326,3377,3527,4009,4680,5415,6003,6305,6410,6283,6157,6296,6762,7426,8411,9578,10677,11540,12212,12615,12798,12883,12949,13174,13436,13730,14035,14346,14682,15086,15613,16322,17206,18128,19177,20281,21333,22261,23139,23896,24530,25000,25000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,24000,25000,25000,25000,25000,25000
"Population ages 30-34, male",SP.POP.3034.MA,Cambodia,KHM,180045,183915,187491,190813,194007,197087,198889,200522,202206,204043,206064,208776,211831,214263,215081,213903,208311,200199,192031,186472,184845,192502,203923,217250,230002,240340,243760,246871,249525,251922,254827,261203,267529,274771,284516,297403,318874,341850,363529,382585,399317,412885,426658,436000,434437,419764,398137,358643,315517,296712,322998,394412,514681,654319,765907,820909,826989,777013,697018,630000,602000,607000,646000,705000,757000,785000,796000,789000,769000,746000,725000,707000,688000,673000,663000,663000,671000,688000,711000,734000,752000,767000,778000,785000,791000,796000,802000,806000,809000,810000,809000
"Population ages 30-34, male",SP.POP.3034.MA,Cameroon,CMR,169556,172361,175337,178508,181940,185633,188766,192338,196176,200037,203780,206807,209900,213169,216814,220936,224898,229417,234520,240228,246520,252830,259882,267466,275270,283101,290109,297355,305080,313708,323506,333490,344769,357119,370181,383720,396358,409750,423985,439097,455057,470197,486265,503433,521890,541694,560863,581440,603627,627721,653794,680007,708332,738081,768243,798052,826163,854003,881316,908000,933000,956000,978000,999000,1020000,1042000,1062000,1083000,1105000,1130000,1159000,1191000,1227000,1267000,1308000,1350000,1392000,1435000,1479000,1521000,1562000,1602000,1641000,1677000,1712000,1745000,1777000,1807000,1836000,1865000,1893000
"Population ages 30-34, male",SP.POP.3034.MA,Canada,CAN,642497,641781,639420,636359,632928,629179,626594,626262,628834,636153,651853,681037,705226,736538,775333,820334,860518,904414,948787,989463,1025399,1051418,1068588,1079529,1092410,1110561,1134616,1166752,1201559,1241850,1274745,1298483,1318375,1331049,1333054,1321151,1297755,1261243,1216196,1173803,1141506,1121236,1109222,1102415,1100230,1099899,1103026,1108479,1117396,1129988,1146498,1163653,1187817,1214829,1238939,1252559,1264315,1268095,1271114,1272000,1282000,1299000,1326000,1355000,1376000,1382000,1375000,1355000,1326000,1295000,1268000,1244000,1222000,1205000,1195000,1194000,1203000,1221000,1245000,1268000,1285000,1298000,1304000,1307000,1309000,1313000,1317000,1322000,1328000,1332000,1335000
"Population ages 30-34, male",SP.POP.3034.MA,Central African Republic,CAF,50162,50682,51276,51951,52731,53619,54306,55135,56051,56987,57888,58213,58532,58839,59128,59407,59716,60096,60653,61540,62832,64588,66828,69408,72128,74843,76529,78123,79692,81343,83151,85607,88430,91558,94906,98393,101067,103859,106819,110009,113453,115921,118631,121583,124740,128069,130523,133012,135443,137684,139628,139478,138565,137125,135461,133777,134939,136592,138680,141000,144000,148000,153000,158000,164000,171000,179000,187000,197000,206000,215000,223000,232000,240000,247000,253000,259000,264000,269000,273000,277000,280000,284000,288000,291000,293000,295000,297000,298000,301000,304000
"Population ages 30-34, male",SP.POP.3034.MA,Chad,TCD,93713,94816,96026,97381,98964,100796,102308,104098,106100,108192,110282,112055,113946,115827,117546,119039,119673,120099,120745,122225,124884,128298,132958,138372,143770,148665,152796,156640,160322,164108,168162,171797,175788,180156,184893,189995,194754,200036,206116,213369,221972,231082,241673,253374,265632,278080,289605,301411,313638,326446,339896,353077,366958,381580,396976,413128,428645,444965,462214,481000,500000,519000,539000,560000,583000,606000,628000,652000,676000,701000,727000,753000,779000,806000,834000,862000,888000,915000,942000,970000,998000,1025000,1053000,1082000,1111000,1140000,1169000,1198000,1227000,1256000,1286000
"Population ages 30-34, male",SP.POP.3034.MA,Channel Islands,CHI,3499,3587,3701,3783,3811,3812,3859,3940,4039,4131,4191,4181,4123,4051,4040,4138,4355,4628,4891,5063,5123,5223,5245,5210,5175,5184,5217,5296,5415,5553,5703,5835,5958,6064,6151,6219,6311,6373,6390,6339,6230,6044,5886,5790,5777,5827,5709,5602,5548,5547,5584,5624,5658,5690,5718,5752,5784,5813,5841,5900,5900,5900,5900,5800,5800,5800,5800,5800,5800,5800,5800,5700,5700,5600,5500,5500,5500,5500,5600,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700
"Population ages 30-34, male",SP.POP.3034.MA,Chile,CHL,256950,261490,265257,268380,271090,273535,275315,276641,278468,282201,288652,297363,309120,322453,335085,345737,355198,362341,368803,377294,389357,404902,423696,444047,463268,479742,494067,505980,516257,526380,537284,548558,560419,572497,584256,595309,606492,617071,626290,633001,636523,637314,635171,631133,626731,623043,620477,618704,618284,619927,624064,630343,639129,650395,664018,679751,698056,718439,738525,755000,765000,768000,765000,758000,748000,739000,730000,720000,711000,702000,693000,685000,678000,672000,666000,662000,660000,659000,658000,657000,654000,651000,645000,639000,633000,629000,625000,622000,620000,618000,615000
"Population ages 30-34, male",SP.POP.3034.MA,China,CHN,23415628,23371160,23578488,24060936,24493590,24950691,25200054,25465403,25755525,26011016,26184481,26273882,26266407,26277925,26447231,26854362,27510819,28345204,29483239,31039602,33013602,35504598,38545288,41615395,43972677,45280324,45538194,44763172,43487854,42624369,42767920,43607047,45432008,47956997,50672497,53214695,56042964,58657732,60935821,62759096,64027942,64544523,64509982,63909780,62717118,60979810,58700933,55927283,53025719,50538289,48827769,47905603,47660231,48152566,49442338,51491445,54344172,58105816,61939290,64648000,65577000,64928000,62490000,58870000,55085000,51798000,48937000,46464000,44412000,42738000,41417000,40558000,40183000,40178000,40353000,40583000,40916000,41286000,41681000,42109000,42563000,43057000,43541000,43944000,44168000,44155000,43943000,43493000,42854000,42113000,41322000
