Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 60-64, male",SP.POP.6064.MA,Azerbaijan,AZE,43176,43194,42286,41048,40339,40608,41213,42559,44375,46289,48087,49506,51007,52105,52066,50572,47501,43379,39243,36450,35741,36673,38990,42947,48943,57045,66690,78181,90037,100421,107280,111477,113630,114929,116623,119251,122292,126434,129846,129828,125209,116499,104250,91136,80686,74723,71888,72509,76837,83663,91930,102229,114665,128579,143262,158285,172111,186035,200062,214000,228000,242000,255000,266000,275000,279000,278000,274000,268000,261000,257000,253000,250000,249000,248000,249000,250000,252000,256000,263000,272000,283000,296000,311000,326000,340000,352000,362000,371000,379000,384000
"Population ages 60-64, male",SP.POP.6064.MA,"Bahamas, The",BHS,882,933,985,1031,1075,1132,1226,1331,1433,1531,1629,1738,1830,1889,1911,1907,1956,1980,1974,1946,1912,1932,1964,2012,2073,2149,2218,2312,2416,2511,2588,2669,2732,2794,2890,3035,3170,3344,3537,3710,3850,3950,4074,4262,4523,4837,4985,5144,5342,5584,5862,6140,6430,6727,7027,7332,7649,7959,8277,8600,9000,9500,9900,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,12000,12000,12000,11000,11000,11000,12000,12000,13000,13000,13000,14000,14000,14000,14000,14000
"Population ages 60-64, male",SP.POP.6064.MA,Bahrain,BHR,1454,1367,1293,1228,1155,1063,1196,1340,1510,1699,1890,1857,1820,1815,1889,2071,2285,2600,2950,3246,3439,3503,3410,3221,3028,2902,3095,3370,3651,3872,3997,4005,4002,4024,4082,4160,4235,4316,4409,4513,4616,4728,4859,5021,5234,5485,6063,7008,8338,9965,11744,12573,12991,13236,13797,15122,17589,20762,24053,27000,28000,29000,30000,30000,30000,31000,32000,35000,37000,40000,42000,45000,48000,51000,53000,56000,58000,60000,62000,64000,65000,66000,67000,67000,66000,63000,63000,62000,60000,58000,57000
"Population ages 60-64, male",SP.POP.6064.MA,Bangladesh,BGD,520634,535825,554675,576683,600527,625278,642725,661333,680822,700527,719852,733453,746966,762541,781997,806046,813143,824013,838678,856948,878357,885209,895450,908744,924105,940874,959524,980596,1004885,1033090,1065222,1090521,1119135,1151755,1188801,1230192,1267444,1306459,1347791,1392510,1440949,1480158,1522262,1564124,1601889,1633860,1648014,1659932,1666726,1664148,1652355,1631629,1601314,1576524,1580347,1626893,1707180,1823728,1966853,2124000,2288000,2453000,2626000,2799000,2966000,3123000,3260000,3388000,3503000,3604000,3690000,3751000,3796000,3837000,3895000,3982000,4085000,4215000,4360000,4507000,4648000,4774000,4898000,5015000,5124000,5225000,5306000,5379000,5445000,5510000,5578000
"Population ages 60-64, male",SP.POP.6064.MA,Barbados,BRB,2901,3098,3335,3582,3805,3978,4086,4163,4211,4243,4262,4451,4564,4598,4594,4611,4528,4496,4411,4217,3964,3821,3679,3552,3468,3438,3440,3498,3578,3637,3645,3666,3660,3656,3688,3765,3871,4003,4132,4236,4302,4302,4295,4316,4427,4653,4965,5363,5792,6178,6487,6774,6994,7166,7331,7521,7762,8020,8268,8500,8600,8800,8900,9000,9000,8900,8800,8700,8600,8400,8400,8300,8400,8400,8500,8400,8300,8200,8000,7800,7700,7700,7700,7700,7700,7600,7600,7500,7300,7200,7100
"Population ages 60-64, male",SP.POP.6064.MA,Belarus,BLR,110376,113244,117779,123169,128313,132596,136141,138942,141051,142568,143466,143889,144767,145359,144028,139743,129915,117976,106991,100844,101645,106861,116831,130540,146710,164467,182692,203204,222622,237956,246926,247158,241937,234380,228509,227030,228625,234734,241686,243930,238159,223509,201698,178355,161239,154313,155300,164658,178918,193332,205150,213760,220359,226136,233006,242123,251565,262040,272331,281000,286000,288000,287000,285000,281000,275000,267000,257000,247000,240000,235000,233000,233000,235000,237000,240000,241000,243000,245000,248000,254000,259000,266000,273000,281000,288000,294000,300000,304000,306000,304000
"Population ages 60-64, male",SP.POP.6064.MA,Belgium,BEL,235830,239830,244261,249480,254553,258585,259104,258453,257074,255917,255145,253691,254338,254526,251573,244059,230568,212195,194092,183754,185104,195510,216173,241381,262828,276027,280534,278498,273246,268439,266098,264395,264490,265480,266002,265391,263125,260949,258556,255858,252842,248560,243711,239824,239848,245527,254142,268315,285284,300611,312029,319671,321401,320882,321466,325328,331044,338084,346256,355000,363000,370000,376000,382000,386000,389000,389000,388000,386000,383000,380000,377000,374000,372000,369000,366000,364000,361000,359000,358000,357000,356000,356000,356000,357000,357000,358000,358000,358000,359000,360000
"Population ages 60-64, male",SP.POP.6064.MA,Belize,BLZ,1025,1045,1069,1097,1129,1163,1204,1245,1287,1329,1364,1397,1423,1445,1449,1437,1402,1370,1353,1355,1375,1367,1358,1357,1383,1440,1522,1633,1745,1828,1871,1907,1893,1847,1803,1792,1821,1895,1976,2033,2050,2021,1970,1919,1888,1887,2062,2285,2550,2850,3172,3313,3466,3630,3806,3997,4167,4346,4542,4800,5000,5300,5600,5900,6200,6400,6600,6800,6900,7100,7300,7500,7800,8000,8300,8500,8600,8700,8800,9000,9300,9500,9900,10000,11000,11000,11000,12000,12000,13000,13000
"Population ages 60-64, male",SP.POP.6064.MA,Benin,BEN,32481,32644,32977,33421,33918,34426,34696,34991,35294,35587,35855,35790,35742,35717,35734,35798,35610,35490,35446,35485,35615,35512,35542,35677,35886,36154,36252,36450,36778,37273,37955,38552,39378,40413,41637,43035,44129,45341,46768,48552,50756,52963,55680,58547,61036,62865,63734,64004,64209,65110,67109,69616,73140,77298,81522,85498,88741,91900,95154,99000,103000,107000,111000,115000,120000,126000,130000,135000,140000,146000,152000,156000,161000,167000,173000,179000,185000,191000,198000,206000,214000,221000,228000,237000,246000,255000,264000,273000,283000,294000,306000
"Population ages 60-64, male",SP.POP.6064.MA,Bhutan,BTN,1857,1891,1931,1979,2032,2092,2145,2206,2275,2353,2439,2516,2601,2700,2809,2928,3034,3154,3282,3416,3561,3690,3823,3964,4119,4288,4463,4653,4844,5022,5181,5299,5390,5470,5542,5605,5680,5770,5882,6020,6189,6277,6385,6503,6625,6768,6969,7199,7427,7620,7766,7853,7888,7946,8132,8502,9045,9774,10578,11000,12000,12000,12000,12000,13000,13000,14000,15000,16000,17000,18000,19000,19000,19000,19000,20000,21000,22000,23000,25000,26000,28000,29000,31000,32000,33000,33000,33000,33000,33000,33000
"Population ages 60-64, male",SP.POP.6064.MA,Bolivia,BOL,37601,37646,37931,38424,39106,39958,40512,41258,42174,43241,44433,45366,46504,47715,48817,49720,50276,50723,51199,51916,52977,54270,55859,57707,59808,62137,64660,67519,70457,73123,75312,76665,77773,78748,79752,80879,81668,82552,83767,85681,88475,91861,96268,101074,105387,108723,110872,112160,113285,115293,118738,122889,128411,134610,140432,145282,148733,151465,153850,156000,160000,162000,166000,170000,174000,179000,183000,188000,193000,199000,205000,211000,218000,224000,232000,240000,248000,257000,266000,275000,284000,292000,300000,308000,316000,323000,329000,336000,342000,349000,356000
"Population ages 60-64, male",SP.POP.6064.MA,Bosnia and Herzegovina,BIH,39259,41248,42896,44396,46011,47836,49282,51145,53022,54242,54388,52865,50613,47938,45097,42198,38816,35095,31680,29518,29213,30586,33481,37776,43368,50143,58484,68108,77924,86323,92306,95541,95668,93852,92210,92350,93688,97359,101620,103749,102195,96769,88145,78519,71178,67996,68354,72090,77953,84118,89515,93923,98036,101802,105127,107964,109656,110708,111447,112000,114000,115000,116000,118000,118000,117000,114000,109000,105000,100000,98000,97000,97000,99000,100000,101000,101000,101000,101000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
"Population ages 60-64, male",SP.POP.6064.MA,Botswana,BWA,3534,3637,3829,4048,4213,4282,4244,4145,4023,3924,3873,3840,3846,3893,3991,4139,4307,4512,4762,5066,5425,5788,6216,6648,7005,7249,7342,7341,7319,7385,7601,7904,8319,8813,9338,9873,10333,10809,11291,11762,12208,12608,13011,13400,13756,14075,14383,14656,14986,15517,16314,17261,18436,19697,20867,21864,22638,23341,24012,25000,25000,26000,27000,28000,28000,29000,31000,32000,33000,35000,37000,39000,41000,44000,47000,50000,54000,57000,61000,65000,69000,73000,77000,81000,85000,87000,89000,90000,91000,91000,92000
"Population ages 60-64, male",SP.POP.6064.MA,Brazil,BRA,682362,696929,707593,718207,734142,758147,782418,814007,850411,888035,924903,955655,986959,1018278,1048597,1077350,1094624,1110497,1128250,1152230,1184772,1212958,1248039,1289785,1338335,1393560,1444655,1504329,1566218,1620948,1663903,1689443,1702561,1714214,1739582,1786293,1848753,1929993,2019245,2100560,2165925,2212337,2246615,2279814,2328523,2402308,2492547,2603533,2730167,2865088,3003809,3139888,3281379,3425690,3569341,3710392,3836233,3958808,4082890,4216000,4363000,4512000,4674000,4839000,4990000,5119000,5218000,5300000,5370000,5438000,5509000,5570000,5634000,5707000,5800000,5921000,6054000,6213000,6388000,6570000,6750000,6920000,7092000,7253000,7385000,7476000,7518000,7523000,7502000,7474000,7453000
"Population ages 60-64, male",SP.POP.6064.MA,Brunei Darussalam,BRN,900,938,980,1020,1060,1101,1136,1172,1209,1248,1299,1367,1444,1524,1608,1700,1693,1691,1683,1663,1623,1682,1737,1802,1889,2000,2012,2020,2007,1969,1904,1980,2046,2104,2162,2226,2275,2339,2397,2429,2439,2517,2629,2793,3018,3298,3414,3502,3569,3631,3727,4126,4597,5121,5674,6240,6783,7345,7913,8500,9000,9400,9900,10000,11000,11000,11000,12000,12000,13000,13000,13000,14000,14000,14000,15000,15000,15000,16000,16000,16000,17000,17000,17000,18000,18000,18000,18000,18000,18000,17000
"Population ages 60-64, male",SP.POP.6064.MA,Bulgaria,BGR,146294,154022,161831,169676,177581,185280,191058,196509,201971,207533,212753,216377,220867,224627,224846,219266,206673,188569,169496,158386,159895,170911,192854,219855,243507,258526,265826,266978,264304,258670,253940,250975,249681,249735,249684,247106,240335,231716,222540,214885,209628,202277,196272,195150,196975,201959,208524,218298,229256,238550,244367,245159,243116,239306,235449,232462,229075,226213,223835,222000,220000,217000,214000,212000,211000,209000,207000,205000,204000,204000,205000,208000,212000,216000,220000,224000,225000,226000,227000,226000,224000,220000,214000,208000,203000,201000,199000,200000,202000,202000,200000
"Population ages 60-64, male",SP.POP.6064.MA,Burkina Faso,BFA,49997,50715,51583,52559,53592,54653,55364,56108,56927,57876,58967,59717,60618,61617,62626,63593,64178,64730,65279,65861,66478,66728,67100,67515,67883,68152,67782,67457,67200,67047,67025,66526,66208,66145,66449,67171,67614,68482,69710,71236,73020,74500,76318,78364,80484,82595,84174,85883,87751,89837,92190,94185,96479,99235,102706,107038,111555,116926,122965,129000,136000,142000,149000,156000,163000,172000,179000,188000,198000,207000,217000,226000,235000,244000,255000,268000,280000,294000,309000,325000,342000,357000,372000,388000,405000,421000,435000,449000,464000,480000,498000
"Population ages 60-64, male",SP.POP.6064.MA,Burundi,BDI,24543,25094,25544,25963,26450,27051,27470,27993,28575,29161,29720,30400,30974,31452,31880,32316,32625,33046,33549,34102,34680,35046,35541,36136,36793,37508,38053,38693,39442,40334,41367,41881,42499,43098,43515,43672,43823,43722,43469,43217,43069,43009,43383,44113,45082,46237,47249,48398,50115,53014,57385,61947,67705,74173,80661,86743,91952,96953,101601,106000,109000,111000,112000,113000,114000,116000,117000,119000,121000,123000,124000,124000,124000,125000,127000,132000,139000,148000,159000,170000,182000,192000,202000,212000,223000,234000,245000,256000,268000,280000,291000
"Population ages 60-64, male",SP.POP.6064.MA,Cabo Verde,CPV,2232,2285,2284,2278,2346,2521,2747,3067,3401,3628,3685,3672,3517,3288,3070,2907,2760,2661,2586,2501,2390,2280,2162,2071,2077,2212,2428,2751,3115,3439,3682,3790,3843,3865,3890,3931,3983,4052,4100,4067,3930,3714,3401,3050,2749,2549,2403,2305,2247,2281,2463,2856,3450,4141,4784,5295,5654,5890,6078,6300,6700,7200,7800,8400,8900,9300,9500,9600,9600,9600,9700,9800,10000,10000,10000,11000,11000,12000,12000,13000,13000,14000,15000,16000,17000,18000,18000,19000,20000,20000,21000
"Population ages 60-64, male",SP.POP.6064.MA,Cambodia,KHM,44907,46038,47124,48220,49398,50682,51612,52511,53471,54558,55801,57194,58704,60088,61081,61553,60491,58991,57508,56478,56214,57990,60064,62442,65213,68317,69847,72157,74984,77944,80926,84435,87865,91251,94754,98405,99740,100842,101541,101670,101352,102609,103722,104863,106359,108549,110740,113342,116818,121801,128553,135362,144486,154265,162195,167040,168277,166209,164048,167000,176000,191000,212000,235000,257000,273000,282000,286000,288000,291000,297000,304000,315000,327000,330000,320000,296000,258000,220000,209000,237000,300000,402000,517000,606000,649000,649000,606000,543000,493000,476000
"Population ages 60-64, male",SP.POP.6064.MA,Cameroon,CMR,54640,55614,56702,57907,59253,60737,61825,63095,64535,66124,67849,69171,70671,72347,74198,76217,77790,79569,81541,83682,85970,87733,89665,91786,94121,96671,98602,100810,103255,105889,108676,110725,112956,115384,118021,120864,122933,125264,127789,130370,132915,134695,136516,138494,140778,143426,145547,148138,151198,154729,158715,162215,166328,170873,175593,180328,184268,188400,192980,198000,205000,211000,218000,226000,235000,245000,254000,264000,274000,286000,298000,310000,323000,338000,353000,370000,386000,403000,421000,442000,464000,486000,510000,535000,561000,587000,610000,633000,657000,680000,703000
"Population ages 60-64, male",SP.POP.6064.MA,Canada,CAN,286232,291322,297303,304469,312688,321593,330113,339682,349584,359571,370809,388128,400126,412782,424787,434333,438279,439156,439196,442524,452269,464563,481285,499228,515879,529578,539235,548551,555905,565044,572348,576082,580355,584933,589847,594482,595074,595757,597391,603143,615336,632075,654452,681708,715169,753526,792165,835131,880638,924026,962011,996285,1024554,1046795,1068528,1093001,1126041,1165677,1211349,1249000,1282000,1309000,1334000,1352000,1359000,1351000,1328000,1290000,1246000,1206000,1176000,1156000,1146000,1145000,1146000,1149000,1152000,1156000,1163000,1174000,1189000,1208000,1231000,1256000,1277000,1292000,1299000,1300000,1297000,1299000,1310000
"Population ages 60-64, male",SP.POP.6064.MA,Central African Republic,CAF,18883,18973,19023,19084,19218,19459,19623,19881,20196,20529,20853,21040,21239,21459,21719,22029,22216,22469,22811,23266,23841,24309,24906,25582,26277,26954,27409,27848,28302,28814,29414,29805,30316,30921,31587,32285,32746,33216,33706,34226,34773,35115,35501,35891,36235,36499,36602,36671,36726,36801,36909,37033,37156,37316,37555,37899,38228,38791,39518,40000,41000,42000,42000,43000,44000,45000,46000,47000,48000,49000,51000,52000,54000,56000,57000,60000,61000,63000,66000,68000,70000,72000,75000,77000,80000,83000,85000,88000,91000,94000,98000
"Population ages 60-64, male",SP.POP.6064.MA,Chad,TCD,33108,33618,34080,34524,34988,35493,35714,35969,36299,36748,37342,37828,38439,39144,39918,40746,41270,41862,42496,43132,43753,44107,44506,44980,45570,46288,46834,47554,48420,49400,50471,51194,52029,53010,54194,55603,56759,58166,59774,61523,63359,64812,66477,68267,70059,71799,72843,73818,75034,76917,79679,82628,86409,90642,94788,98541,101262,103766,106218,109000,112000,114000,117000,120000,123000,127000,130000,134000,138000,143000,149000,155000,162000,169000,178000,186000,194000,202000,211000,221000,231000,240000,249000,260000,271000,283000,294000,306000,319000,333000,349000
"Population ages 60-64, male",SP.POP.6064.MA,Channel Islands,CHI,2731,2774,2836,2906,2981,3050,3107,3177,3253,3325,3398,3413,3440,3469,3471,3425,3295,3141,3022,2970,2993,2979,3015,3088,3169,3239,3244,3237,3227,3228,3244,3254,3261,3273,3299,3354,3419,3520,3630,3710,3744,3694,3689,3799,4014,4236,4170,4166,4319,4606,4911,4993,4970,4893,4842,4867,4949,5091,5280,5500,5700,5900,6200,6400,6600,6700,6800,6900,6900,6900,6800,6700,6500,6300,6200,6100,6000,6000,6100,6200,6200,6300,6300,6400,6400,6400,6500,6500,6500,6500,6500
"Population ages 60-64, male",SP.POP.6064.MA,Chile,CHL,101376,102488,103482,104572,106073,108114,109898,112195,114683,116912,118666,119454,119964,120466,121336,122777,124360,126406,128791,131318,133881,136041,138195,140628,143736,147722,151910,156964,162517,168076,173363,177669,182111,186597,190994,195274,198831,202067,205797,211232,219019,227703,238830,251297,263390,274183,282324,289209,296273,305731,318790,333227,351003,370745,390327,408519,424535,439346,453168,466000,479000,490000,499000,507000,516000,525000,533000,542000,550000,558000,563000,565000,565000,564000,563000,563000,562000,562000,562000,565000,570000,576000,584000,594000,606000,619000,632000,647000,661000,673000,682000
"Population ages 60-64, male",SP.POP.6064.MA,China,CHN,8049540,7955975,8003591,8164698,8290202,8398128,8556178,8704982,8896186,9172574,9546707,9946453,10399360,10892311,11394729,11882317,12345070,12824238,13304419,13725844,14040346,14207078,14285194,14328622,14438953,14701676,14980258,15392701,15894548,16442704,17027995,17454753,17984673,18571222,19143533,19652316,20119460,20518690,20857020,21148592,21402605,21470399,21519181,21630949,21919730,22465538,23077061,23876251,24937241,26384128,28265707,30399899,33062570,35824329,38045173,39363451,39658939,39125496,38223819,37719000,38095000,39044000,40710000,42884000,45250000,47603000,49763000,51988000,54095000,55827000,57009000,57442000,57433000,56962000,56012000,54602000,52573000,50125000,47599000,45512000,44190000,43411000,43259000,43778000,45042000,47040000,49617000,53055000,56618000,59200000,60129000
"Population ages 60-64, male",SP.POP.6064.MA,Colombia,COL,142846,148179,153851,159779,165819,171862,176500,181192,186026,191142,196617,200875,205858,211175,216157,220452,223732,225918,228101,231790,237682,243522,251621,260919,269835,277543,283264,288232,293007,298432,304958,311386,318794,327105,336104,345688,354160,363808,374703,386827,400249,413543,427924,444478,464814,489773,516169,547008,581312,617585,654870,690959,728291,766438,804902,843526,879459,915535,952447,991000,1032000,1069000,1107000,1145000,1182000,1221000,1256000,1293000,1328000,1355000,1371000,1370000,1359000,1343000,1336000,1344000,1361000,1392000,1431000,1474000,1514000,1550000,1586000,1620000,1652000,1679000,1698000,1713000,1725000,1737000,1750000
"Population ages 60-64, male",SP.POP.6064.MA,Comoros,COM,1737,1759,1783,1815,1856,1912,1971,2043,2122,2197,2263,2308,2349,2390,2440,2501,2563,2639,2724,2809,2888,2937,2980,3021,3067,3124,3170,3227,3295,3368,3447,3510,3581,3659,3751,3858,3954,4063,4179,4292,4400,4472,4546,4620,4692,4761,4800,4834,4890,5007,5203,5441,5748,6101,6468,6830,7150,7472,7797,8100,8500,8700,9000,9300,9600,10000,10000,11000,11000,11000,12000,12000,12000,13000,13000,14000,14000,14000,15000,16000,16000,17000,18000,19000,19000,20000,21000,22000,22000,23000,24000
